time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
40.3333,118.5440,118.5800,73.0040
40.4167,118.6160,118.6520,73.0040
40.5000,118.6700,118.7060,73.0040
40.5833,118.7420,118.7780,73.0040
40.6667,118.8140,118.8320,73.0040
40.7500,118.8680,118.9040,73.0040
40.8333,118.9400,118.9760,73.0040
40.9167,118.9940,119.0300,73.0040
41.0000,119.0660,119.1020,73.0040
41.0833,119.1380,119.1560,73.0040
41.1667,119.1920,119.2280,73.0040
41.2500,119.2640,119.3000,73.0040
41.3333,119.3360,119.3540,73.0040
41.4167,119.3900,119.4260,73.0040
41.5000,119.4620,119.4800,73.0040
41.5833,119.5160,119.5520,73.0040
41.6667,119.5880,119.6060,73.0040
41.7500,119.6600,119.6780,73.0040
41.8333,119.7140,119.7500,73.0040
41.9167,119.7860,119.8040,73.0040
42.0000,119.8400,119.8760,73.0040
42.0833,119.9120,119.9300,73.0040
42.1667,119.9660,120.0020,73.0040
42.2500,120.0380,120.0560,73.0040
42.3333,120.0920,120.1280,73.0040
42.4167,120.1640,120.1820,73.0040
42.5000,120.2180,120.2540,73.0040
42.5833,120.2900,120.3080,73.0040
42.6667,120.3620,120.3800,73.0040
42.7500,120.4160,120.4340,73.0040
42.8333,120.4880,120.5060,73.0040
42.9167,120.5420,120.5600,73.0040
43.0000,120.6140,120.6320,73.0040
43.0833,120.6680,120.6860,73.0040
43.1667,120.7400,120.7580,73.0040
43.2500,120.7940,120.8120,73.0040
43.3333,120.8480,120.8840,73.0040
43.4167,120.9200,120.9380,73.0040
43.5000,120.9740,121.0100,73.0040
43.5833,121.0460,121.0640,73.0040
43.6667,121.1000,121.1360,73.0040
43.7500,121.1720,121.1900,73.0040
43.8333,121.2260,121.2440,73.0040
43.9167,121.2980,121.3160,73.0040
44.0000,121.3520,121.3700,73.0040
44.0833,121.4240,121.4420,73.0040
44.1667,121.4780,121.4960,73.0040
44.2500,121.5320,121.5680,73.0040
44.3333,121.6040,121.6220,73.0040
44.4167,121.6580,121.6760,73.0040
44.5000,121.7300,121.7480,73.0040
44.5833,121.7840,121.8020,73.0040
44.6667,121.8380,121.8560,73.0040
44.7500,121.9100,121.9280,73.0040
44.8333,121.9640,121.9820,73.0040
44.9167,122.0180,122.0540,73.0040
45.0000,122.0900,122.1080,73.0040
45.0833,122.1440,122.1620,73.0040
45.1667,122.2160,122.2340,73.0040
45.2500,122.2700,122.2880,73.0040
45.3333,122.3240,122.3420,73.0040
45.4167,122.3960,122.4140,73.0040
45.5000,122.4500,122.4680,73.0040
45.5833,122.5040,122.5220,73.0040
45.6667,122.5760,122.5940,73.0040
45.7500,122.6300,122.6480,73.0040
45.8333,122.6840,122.7020,73.0040
45.9167,122.7560,122.7740,73.0040
46.0000,122.8100,122.8280,73.0040
46.0833,122.8640,122.8820,73.0040
46.1667,122.9180,122.9360,73.0040
46.2500,122.9900,123.0080,73.0040
46.3333,123.0440,123.0620,73.0040
46.4167,123.0980,123.1160,73.0040
46.5000,123.1700,123.1880,73.0040
46.5833,123.2240,123.2420,73.0040
46.6667,123.2780,123.2960,73.0040
46.7500,123.3320,123.3500,73.0040
46.8333,123.4040,123.4220,73.0040
46.9167,123.4580,123.4760,73.0040
47.0000,123.5120,123.5300,73.0040
47.0833,123.5660,123.5840,73.0040
47.1667,123.6380,123.6380,73.0040
47.2500,123.6920,123.7100,73.0040
47.3333,123.7460,123.7640,73.0040
47.4167,123.8000,123.8180,73.0040
47.5000,123.8540,123.8720,73.0040
47.5833,123.9260,123.9260,73.0040
47.6667,123.9800,123.9980,73.0040
47.7500,124.0340,124.0520,73.0040
47.8333,124.0880,124.1060,73.0040
47.9167,124.1420,124.1600,73.0040
48.0000,124.2140,124.2140,73.0040
48.0833,124.2680,124.2860,73.0040
48.1667,124.3220,124.3400,73.0040
48.2500,124.3760,124.3940,73.0040
48.3333,124.4300,124.4480,73.0040
48.4167,124.4840,124.5020,73.0040
48.5000,124.5560,124.5560,73.0040
48.5833,124.6100,124.6100,73.0040
48.6667,124.6640,124.6820,73.0040
48.7500,124.7180,124.7360,73.0040
48.8333,124.7720,124.7900,73.0040
48.9167,124.8260,124.8440,73.0040
49.0000,124.8800,124.8980,73.0040
49.0833,124.9520,124.9520,73.0040
49.1667,125.0060,125.0060,73.0040
49.2500,125.0600,125.0600,73.0040
49.3333,125.1140,125.1140,73.0040
49.4167,125.1680,125.1860,73.0040
49.5000,125.2220,125.2400,73.0040
49.5833,125.2760,125.2940,73.0040
49.6667,125.3300,125.3480,73.0040
49.7500,125.3840,125.4020,73.0040
49.8333,125.4380,125.4560,73.0040
49.9167,125.4920,125.5100,73.0040
50.0000,125.5640,125.5640,73.0040
50.0833,125.6180,125.6180,73.0040
50.1667,125.6720,125.6720,73.0040
50.2500,125.7260,125.7260,73.0040
50.3333,125.7800,125.7800,73.0040
50.4167,125.8340,125.8340,73.0040
50.5000,125.8880,125.8880,73.0040
50.5833,125.9420,125.9420,73.0040
50.6667,125.9960,126.0140,73.0040
50.7500,126.0500,126.0680,73.0040
50.8333,126.1040,126.1220,73.0040
50.9167,126.1580,126.1760,73.0040
51.0000,126.2120,126.2300,73.0040
51.0833,126.2660,126.2840,73.0040
51.1667,126.3200,126.3380,73.0040
51.2500,126.3740,126.3920,73.0040
51.3333,126.4280,126.4460,73.0040
51.4167,126.4820,126.5000,73.0040
51.5000,126.5360,126.5540,73.0040
51.5833,126.5900,126.6080,73.0040
51.6667,126.6440,126.6440,73.0040
51.7500,126.6980,126.6980,73.0040
51.8333,126.7520,126.7520,73.0040
51.9167,126.8060,126.8060,73.0040
52.0000,126.8600,126.8600,73.0040
52.0833,126.9140,126.9140,73.0040
52.1667,126.9680,126.9680,73.0040
52.2500,127.0220,127.0220,73.0040
52.3333,127.0760,127.0760,73.0040
52.4167,127.1300,127.1300,73.0040
52.5000,127.1660,127.1840,73.0040
52.5833,127.2200,127.2380,73.0040
52.6667,127.2740,127.2920,73.0040
52.7500,127.3280,127.3460,73.0040
52.8333,127.3820,127.4000,73.0040
52.9167,127.4360,127.4540,73.0040
53.0000,127.4900,127.4900,73.0040
53.0833,127.5440,127.5440,73.0040
53.1667,127.5980,127.5980,73.0040
53.2500,127.6520,127.6520,73.0040
53.3333,127.7060,127.7060,73.0040
53.4167,127.7420,127.7600,73.0040
53.5000,127.7960,127.8140,73.0040
53.5833,127.8500,127.8680,73.0040
53.6667,127.9040,127.9040,73.0040
53.7500,127.9580,127.9580,73.0040
53.8333,128.0120,128.0120,73.0040
53.9167,128.0660,128.0660,73.0040
54.0000,128.1200,128.1200,73.0040
54.0833,128.1560,128.1740,73.0040
54.1667,128.2100,128.2280,73.0040
54.2500,128.2640,128.2640,73.0040
54.3333,128.3180,128.3180,73.0040
54.4167,128.3720,128.3720,73.0040
54.5000,128.4260,128.4260,73.0040
54.5833,128.4620,128.4800,73.0040
54.6667,128.5160,128.5340,73.0040
54.7500,128.5700,128.5700,73.0040
54.8333,128.6240,128.6240,73.0040
54.9167,128.6780,128.6780,73.0040
55.0000,128.7140,128.7320,73.0040
55.0833,128.7680,128.7860,73.0040
55.1667,128.8220,128.8220,73.0040
55.2500,128.8760,128.8760,73.0040
55.3333,128.9300,128.9300,73.0040
55.4167,128.9660,128.9840,73.0040
55.5000,129.0200,129.0200,73.0040
55.5833,129.0740,129.0740,73.0040
55.6667,129.1280,129.1280,73.0040
55.7500,129.1640,129.1820,73.0040
55.8333,129.2180,129.2360,73.0040
55.9167,129.2720,129.2720,73.0040
56.0000,129.3260,129.3260,73.0040
56.0833,129.3620,129.3800,73.0040
56.1667,129.4160,129.4340,73.0040
56.2500,129.4700,129.4700,73.0040
56.3333,129.5240,129.5240,73.0040
