time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
24.0833,78.8900,84.6140,73.0040
24.1667,78.9440,84.6320,73.0040
24.2500,78.9980,84.6500,73.0040
24.3333,79.0520,84.6860,73.0040
24.4167,79.1060,84.7040,73.0040
24.5000,79.1600,84.7220,73.0040
24.5833,79.2140,84.7400,73.0040
24.6667,79.2860,84.7580,73.0040
24.7500,79.3400,84.7940,73.0040
24.8333,79.3940,84.8120,73.0040
24.9167,79.4480,84.8300,73.0040
25.0000,79.5020,84.8480,73.0040
25.0833,79.5560,84.8840,73.0040
25.1667,79.6100,84.9020,73.0040
25.2500,79.6820,84.9200,73.0040
25.3333,79.7360,84.9560,73.0040
25.4167,79.7900,84.9740,73.0040
25.5000,79.8440,84.9920,73.0040
25.5833,79.8980,85.0280,73.0040
25.6667,79.9520,85.0460,73.0040
25.7500,80.0240,85.0820,73.0040
25.8333,80.0780,85.1000,73.0040
25.9167,80.1320,85.1360,73.0040
26.0000,80.1860,85.1540,73.0040
26.0833,80.2580,85.1900,73.0040
26.1667,80.3120,85.2260,73.0040
26.2500,80.3660,85.2440,73.0040
26.3333,80.4200,85.2800,73.0040
26.4167,80.4920,85.3160,73.0040
26.5000,80.5460,85.3520,73.0040
26.5833,80.6000,85.3880,73.0040
26.6667,80.6720,85.4240,73.0040
26.7500,80.7260,85.4780,73.0040
26.8333,80.7800,85.5140,73.0040
26.9167,80.8520,85.5500,73.0040
27.0000,80.9060,85.6040,73.0040
27.0833,80.9600,85.6400,73.0040
27.1667,81.0320,85.6760,73.0040
27.2500,81.0860,85.7300,73.0040
27.3333,81.1400,85.7660,73.0040
27.4167,81.2120,85.8200,73.0040
27.5000,81.2660,85.8560,73.0040
27.5833,81.3200,85.8920,73.0040
27.6667,81.3920,85.9460,73.0040
27.7500,81.4460,85.9820,73.0040
27.8333,81.5180,86.0180,73.0040
27.9167,81.5720,86.0720,73.0040
28.0000,81.6260,86.1080,73.0040
28.0833,81.6980,86.1440,73.0040
28.1667,81.7520,86.1980,73.0040
