time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
51.9167,111.5780,111.7040,60.0080
52.0000,111.6320,111.7580,60.0080
52.0833,111.6860,111.8120,60.0080
52.1667,111.7400,111.8660,60.0080
52.2500,111.7940,111.9200,60.0080
52.3333,111.8480,111.9740,60.0080
52.4167,111.9200,112.0280,60.0080
52.5000,111.9740,112.0820,60.0080
52.5833,112.0280,112.1360,60.0080
52.6667,112.0820,112.1900,60.0080
52.7500,112.1360,112.2440,60.0080
52.8333,112.1900,112.2980,60.0080
52.9167,112.2440,112.3520,60.0080
53.0000,112.2980,112.4060,60.0080
53.0833,112.3520,112.4600,60.0080
53.1667,112.4060,112.5140,60.0080
53.2500,112.4600,112.5680,60.0080
53.3333,112.5140,112.6220,60.0080
53.4167,112.5680,112.6760,60.0080
53.5000,112.6220,112.7300,60.0080
53.5833,112.6580,112.7840,60.0080
53.6667,112.7120,112.8200,60.0080
53.7500,112.7660,112.8740,60.0080
53.8333,112.8200,112.9280,60.0080
53.9167,112.8740,112.9820,60.0080
54.0000,112.9280,113.0360,60.0080
54.0833,112.9820,113.0900,60.0080
54.1667,113.0360,113.1440,60.0080
54.2500,113.0900,113.1800,60.0080
54.3333,113.1440,113.2340,60.0080
54.4167,113.1800,113.2880,60.0080
54.5000,113.2340,113.3420,60.0080
54.5833,113.2880,113.3960,60.0080
54.6667,113.3420,113.4320,60.0080
54.7500,113.3960,113.4860,60.0080
54.8333,113.4500,113.5400,60.0080
54.9167,113.4860,113.5940,60.0080
55.0000,113.5400,113.6300,60.0080
55.0833,113.5940,113.6840,60.0080
55.1667,113.6480,113.7380,60.0080
55.2500,113.7020,113.7920,60.0080
55.3333,113.7380,113.8280,60.0080
55.4167,113.7920,113.8820,60.0080
55.5000,113.8460,113.9360,60.0080
55.5833,113.9000,113.9720,60.0080
55.6667,113.9360,114.0260,60.0080
55.7500,113.9900,114.0800,60.0080
55.8333,114.0440,114.1160,60.0080
55.9167,114.0980,114.1700,60.0080
56.0000,114.1340,114.2240,60.0080
56.0833,114.1880,114.2600,60.0080
56.1667,114.2420,114.3140,60.0080
56.2500,114.2780,114.3680,60.0080
56.3333,114.3320,114.4040,60.0080
56.4167,114.3860,114.4580,60.0080
56.5000,114.4220,114.4940,60.0080
56.5833,114.4760,114.5480,60.0080
56.6667,114.5300,114.6020,60.0080
56.7500,114.5660,114.6380,60.0080
56.8333,114.6200,114.6920,60.0080
56.9167,114.6740,114.7460,60.0080
57.0000,114.7100,114.7820,60.0080
57.0833,114.7640,114.8360,60.0080
57.1667,114.8000,114.8720,60.0080
57.2500,114.8540,114.9260,60.0080
57.3333,114.9080,114.9800,60.0080
57.4167,114.9440,115.0160,60.0080
57.5000,114.9980,115.0700,60.0080
57.5833,115.0340,115.1060,60.0080
