time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
33.1667,144.1400,144.3560,73.0040
33.2500,144.2480,144.4640,73.0040
33.3333,144.3560,144.5720,73.0040
33.4167,144.4640,144.6800,73.0040
33.5000,144.5720,144.7880,73.0040
33.5833,144.6800,144.8960,73.0040
33.6667,144.7880,145.0040,73.0040
33.7500,144.8960,145.1120,73.0040
33.8333,145.0040,145.2020,73.0040
33.9167,145.0940,145.3100,73.0040
34.0000,145.2020,145.4180,73.0040
34.0833,145.3100,145.5080,73.0040
34.1667,145.4180,145.6160,73.0040
34.2500,145.5080,145.7060,73.0040
34.3333,145.6160,145.8140,73.0040
34.4167,145.7060,145.9040,73.0040
34.5000,145.8140,146.0120,73.0040
34.5833,145.9040,146.1020,73.0040
34.6667,146.0120,146.1920,73.0040
34.7500,146.1020,146.3000,73.0040
34.8333,146.1920,146.3900,73.0040
34.9167,146.3000,146.4800,73.0040
35.0000,146.3900,146.5700,73.0040
35.0833,146.4800,146.6600,73.0040
35.1667,146.5700,146.7500,73.0040
35.2500,146.6780,146.8580,73.0040
35.3333,146.7680,146.9480,73.0040
35.4167,146.8580,147.0200,73.0040
35.5000,146.9480,147.1100,73.0040
35.5833,147.0380,147.2000,73.0040
35.6667,147.1280,147.2900,73.0040
35.7500,147.2180,147.3800,73.0040
35.8333,147.3080,147.4700,73.0040
35.9167,147.3800,147.5420,73.0040
36.0000,147.4700,147.6320,73.0040
36.0833,147.5600,147.7220,73.0040
36.1667,147.6500,147.7940,73.0040
36.2500,147.7220,147.8840,73.0040
36.3333,147.8120,147.9740,73.0040
36.4167,147.9020,148.0460,73.0040
36.5000,147.9740,148.1360,73.0040
36.5833,148.0640,148.2080,73.0040
36.6667,148.1540,148.2800,73.0040
36.7500,148.2260,148.3700,73.0040
36.8333,148.3160,148.4420,73.0040
36.9167,148.3880,148.5140,73.0040
37.0000,148.4600,148.6040,73.0040
37.0833,148.5500,148.6760,73.0040
37.1667,148.6220,148.7480,73.0040
37.2500,148.7120,148.8200,73.0040
37.3333,148.7840,148.8920,73.0040
37.4167,148.8560,148.9820,73.0040
37.5000,148.9280,149.0540,73.0040
37.5833,149.0180,149.1260,73.0040
37.6667,149.0900,149.1980,73.0040
37.7500,149.1620,149.2700,73.0040
37.8333,149.2340,149.3420,73.0040
37.9167,149.3060,149.4140,73.0040
38.0000,149.3780,149.4860,73.0040
38.0833,149.4500,149.5580,73.0040
38.1667,149.5220,149.6300,73.0040
38.2500,149.5940,149.7020,73.0040
38.3333,149.6660,149.7560,73.0040
38.4167,149.7380,149.8280,73.0040
38.5000,149.8100,149.9000,73.0040
38.5833,149.8820,149.9720,73.0040
38.6667,149.9540,150.0440,73.0040
38.7500,150.0080,150.1160,73.0040
38.8333,150.0800,150.1700,73.0040
38.9167,150.1520,150.2420,73.0040
39.0000,150.2240,150.3140,73.0040
39.0833,150.2780,150.3860,73.0040
39.1667,150.3500,150.4400,73.0040
39.2500,150.4220,150.5120,73.0040
39.3333,150.4760,150.5840,73.0040
39.4167,150.5480,150.6380,73.0040
39.5000,150.6200,150.7100,73.0040
39.5833,150.6740,150.7640,73.0040
39.6667,150.7460,150.8360,73.0040
39.7500,150.8000,150.8900,73.0040
39.8333,150.8720,150.9620,73.0040
39.9167,150.9260,151.0160,73.0040
40.0000,150.9980,151.0880,73.0040
40.0833,151.0520,151.1420,73.0040
40.1667,151.1060,151.1960,73.0040
40.2500,151.1780,151.2680,73.0040
40.3333,151.2320,151.3220,73.0040
40.4167,151.2860,151.3760,73.0040
40.5000,151.3580,151.4300,73.0040
40.5833,151.4120,151.5020,73.0040
40.6667,151.4660,151.5560,73.0040
40.7500,151.5380,151.6100,73.0040
40.8333,151.5920,151.6640,73.0040
40.9167,151.6460,151.7360,73.0040
41.0000,151.7000,151.7900,73.0040
41.0833,151.7540,151.8440,73.0040
41.1667,151.8080,151.8980,73.0040
41.2500,151.8620,151.9520,73.0040
41.3333,151.9340,152.0060,73.0040
41.4167,151.9880,152.0600,73.0040
41.5000,152.0420,152.1140,73.0040
41.5833,152.0960,152.1680,73.0040
41.6667,152.1500,152.2220,73.0040
41.7500,152.2040,152.2760,73.0040
41.8333,152.2580,152.3300,73.0040
41.9167,152.3120,152.3840,73.0040
42.0000,152.3660,152.4380,73.0040
42.0833,152.4020,152.4920,73.0040
42.1667,152.4560,152.5280,73.0040
42.2500,152.5100,152.5820,73.0040
42.3333,152.5640,152.6360,73.0040
42.4167,152.6180,152.6900,73.0040
42.5000,152.6720,152.7440,73.0040
42.5833,152.7260,152.7800,73.0040
42.6667,152.7620,152.8340,73.0040
42.7500,152.8160,152.8880,73.0040
42.8333,152.8700,152.9420,73.0040
42.9167,152.9240,152.9780,73.0040
43.0000,152.9600,153.0320,73.0040
43.0833,153.0140,153.0680,73.0040
43.1667,153.0680,153.1220,73.0040
43.2500,153.1040,153.1760,73.0040
43.3333,153.1580,153.2120,73.0040
43.4167,153.2120,153.2660,73.0040
43.5000,153.2480,153.3020,73.0040
43.5833,153.3020,153.3560,73.0040
43.6667,153.3380,153.4100,73.0040
43.7500,153.3920,153.4460,73.0040
43.8333,153.4460,153.5000,73.0040
43.9167,153.4820,153.5360,73.0040
44.0000,153.5360,153.5720,73.0040
44.0833,153.5720,153.6260,73.0040
44.1667,153.6260,153.6620,73.0040
44.2500,153.6620,153.7160,73.0040
44.3333,153.6980,153.7520,73.0040
44.4167,153.7520,153.7880,73.0040
44.5000,153.7880,153.8420,73.0040
44.5833,153.8420,153.8780,73.0040
44.6667,153.8780,153.9320,73.0040
44.7500,153.9320,153.9680,73.0040
44.8333,153.9680,154.0040,73.0040
44.9167,154.0040,154.0400,73.0040
45.0000,154.0580,154.0940,73.0040
45.0833,154.0940,154.1300,73.0040
45.1667,154.1300,154.1660,73.0040
45.2500,154.1660,154.2200,73.0040
45.3333,154.2200,154.2560,73.0040
45.4167,154.2560,154.2920,73.0040
45.5000,154.2920,154.3280,73.0040
45.5833,154.3280,154.3820,73.0040
45.6667,154.3820,154.4180,73.0040
45.7500,154.4180,154.4540,73.0040
45.8333,154.4540,154.4900,73.0040
45.9167,154.4900,154.5440,73.0040
46.0000,154.5260,154.5800,73.0040
46.0833,154.5800,154.6160,73.0040
46.1667,154.6160,154.6520,73.0040
46.2500,154.6520,154.6880,73.0040
