time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
34.5833,82.7060,82.7060,73.0040
34.6667,82.7240,82.7240,73.0040
34.7500,82.7240,82.7240,73.0040
34.8333,82.7420,82.7420,73.0040
34.9167,82.7600,82.7600,73.0040
35.0000,82.7600,82.7600,73.0040
35.0833,82.7780,82.7780,73.0040
35.1667,82.7780,82.7780,73.0040
35.2500,82.7960,82.7960,73.0040
35.3333,82.8140,82.8140,73.0040
35.4167,82.8140,82.8140,73.0040
35.5000,82.8320,82.8320,73.0040
35.5833,82.8500,82.8500,73.0040
35.6667,82.8500,82.8500,73.0040
35.7500,82.8680,82.8680,73.0040
35.8333,82.8860,82.8860,73.0040
35.9167,82.8860,82.8860,73.0040
36.0000,82.9040,82.9040,73.0040
36.0833,82.9220,82.9220,73.0040
36.1667,82.9220,82.9220,73.0040
36.2500,82.9400,82.9400,73.0040
36.3333,82.9580,82.9580,73.0040
36.4167,82.9580,82.9580,73.0040
36.5000,82.9760,82.9760,73.0040
36.5833,82.9940,82.9940,73.0040
36.6667,82.9940,82.9940,73.0040
36.7500,83.0120,83.0120,73.0040
36.8333,83.0300,83.0300,73.0040
36.9167,83.0300,83.0300,73.0040
37.0000,83.0480,83.0480,73.0040
37.0833,83.0480,83.0480,73.0040
37.1667,83.0660,83.0660,73.0040
37.2500,83.0660,83.0660,73.0040
37.3333,83.0840,83.0840,73.0040
37.4167,83.0840,83.0840,73.0040
37.5000,83.1020,83.1020,73.0040
37.5833,83.1020,83.1020,73.0040
37.6667,83.1020,83.1020,73.0040
37.7500,83.1200,83.1200,73.0040
37.8333,83.1200,83.1200,73.0040
37.9167,83.1200,83.1200,73.0040
38.0000,83.1200,83.1200,73.0040
38.0833,83.1380,83.1380,73.0040
38.1667,83.1380,83.1380,73.0040
38.2500,83.1380,83.1380,73.0040
38.3333,83.1380,83.1380,73.0040
38.4167,83.1380,83.1380,73.0040
38.5000,83.1380,83.1380,73.0040
38.5833,83.1380,83.1380,73.0040
38.6667,83.1380,83.1380,73.0040
38.7500,83.1380,83.1380,73.0040
38.8333,83.1200,83.1200,73.0040
38.9167,83.1200,83.1200,73.0040
39.0000,83.1200,83.1200,73.0040
39.0833,83.1200,83.1200,73.0040
